timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,theta_fused,x_fused,y_fused
23972961,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
23982928,0.0,0.01,-0.0006241424503146274,3.246281652446076e-09,-1.0402374172051161e-05,-0.0006241424503230697,-0.0012482849006461394,0.0,-2.523039972808566e-05,-0.0006241424502734056,7.873681754250107e-09
23992902,0.0,0.01,-0.0006241424503146274,3.246281652446076e-09,-1.0402374172051161e-05,0.0,0.0,0.0,-0.0003893348596420746,-0.0006241424503146274,3.246281652446076e-09
24002946,0.0,0.02,-6.753809751042228e-14,-6.492563304540874e-09,-2.0804748344102323e-05,0.0006241424503230697,0.0,0.0012482849006461394,-0.00040137843086827913,-4.877043571511336e-11,-2.4351257724027743e-07
24012902,0.0,0.0,-0.0012482849006461394,6.492563305067791e-09,0.0,-0.0012482849006461394,0.0,-0.0024965698012922788,-0.00040137843086827913,-0.0012482848001614311,4.945420579402045e-07
24022930,0.01,0.0,-0.0006241424503315119,9.738844957513867e-09,1.0402374172051161e-05,0.0006241424503230697,0.0012482849006461394,0.0,-0.00036396923020476954,-0.0006241424960225486,-2.3235041313118206e-07
24033101,0.0,0.02,-1.6884497272551258e-14,6.49256330506779e-09,-2.0804748344102326e-05,0.0006241424503230697,-0.0012482849006461394,0.0024965698012922788,-0.0003273816666021034,-3.72983056115897e-11,-2.0601187212880273e-07
24042927,0.0,0.02,-1.6884497272551258e-14,6.49256330506779e-09,-2.0804748344102326e-05,0.0,0.0,0.0,-0.00031298123472950346,-1.6884497272551258e-14,6.49256330506779e-09
24052962,0.01,0.02,0.0006241424502302048,-3.2462816519191593e-09,-1.0402374172051165e-05,0.0006241424503230697,0.0012482849006461394,0.0,-0.00029961147973426444,0.0006241424210284562,-1.8467999263344997e-07
24063039,0.0,0.03,0.0006241424502302047,-3.2462816519191572e-09,-3.120712251615349e-05,-1.0842021724855044e-19,-0.0012482849006461394,0.0012482849006461392,-0.0002512789161156013,0.0006241424502302047,-3.2462816519191295e-09
24072897,0.0,-0.03,-0.0031207122517082136,-3.2462816519191572e-09,3.120712251615349e-05,-0.003744854701938418,0.0,-0.007489709403876836,-0.0002591592775352166,-0.003120712129744312,9.525121427433511e-07
24082919,0.01,-0.02,-0.001872427351669917,3.570909817128639e-08,3.120712251615349e-05,0.0012482849006461394,0.0012482849006461394,0.0012482849006461392,-0.0002271134336937134,-0.0018724273879584343,-3.0674972017330385e-07
